label,session,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116
other,20,0.000002,0.012587,0.007744,0.175216,0.167106,0.180207,0.000013,0.000001,0.000000,0.686364,0.641748,0.601332,0.609423,0.010554,0.280127,0.266121,0.011017,0.008078,0.007339,0.648461,0.607314,0.000442,0.000170,0.000040,0.000984,0.005498,0.000079,0.001190,0.005007,0.000592,0.003620,0.004581,0.003036,0.000807,0.000373,0.001032,0.019908,0.003588,0.428001,0.002027,0.029785,0.001535,0.048904,0.041509,0.000068,0.000029,0.001133,0.001831,0.000152,0.000125,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.012683,0.012332,0.145932,0.136442,0.122722,0.000022,0.000001,0.000000,0.655657,0.698940,0.635598,0.624731,0.008785,0.301783,0.286436,0.009310,0.008928,0.005425,0.716664,0.666345,0.000575,0.000103,0.000042,0.003183,0.009459,0.000033,0.001263,0.002522,0.001390,0.005861,0.005443,0.002995,0.000402,0.000772,0.001434,0.018335,0.007390,0.193015,0.003494,0.029687,0.002014,0.061588,0.084496,0.000117,0.000054,0.002195,0.001232,0.000549,0.000658,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.011765,0.015062,0.212016,0.142522,0.067007,0.000011,0.000001,0.000000,0.675574,0.642738,0.539989,0.526812,0.021490,0.164568,0.162213,0.020549,0.013692,0.012579,0.704580,0.662159,0.000601,0.000169,0.000041,0.000469,0.005633,0.000111,0.001504,0.007168,0.000832,0.002308,0.004932,0.002164,0.000253,0.000383,0.001036,0.011790,0.006070,0.315646,0.006706,0.036311,0.003228,0.051032,0.028826,0.000040,0.000030,0.000254,0.005054,0.000110,0.000120,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.025068,0.011697,0.354075,0.053141,0.075671,0.000013,0.000001,0.000000,0.454087,0.367589,0.308665,0.297770,0.058655,0.052122,0.059983,0.063327,0.028804,0.034268,0.666878,0.549983,0.000984,0.000675,0.000071,0.000101,0.003302,0.000281,0.000586,0.007693,0.000555,0.007909,0.019424,0.001709,0.000134,0.000615,0.001949,0.019262,0.008040,0.119622,0.004973,0.022516,0.002016,0.029530,0.023881,0.000150,0.000143,0.000570,0.023277,0.000101,0.000083,0.000004,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.023854,0.009896,0.372035,0.049787,0.087341,0.000011,0.000001,0.000000,0.312999,0.224210,0.119019,0.125081,0.011948,0.172624,0.170281,0.024840,0.085796,0.089672,0.638688,0.452519,0.001580,0.001629,0.000067,0.000537,0.004119,0.000060,0.000631,0.001839,0.001401,0.009479,0.016472,0.001942,0.000242,0.000836,0.001067,0.010033,0.015159,0.135415,0.002610,0.025542,0.001809,0.031329,0.021888,0.000097,0.000127,0.000553,0.010773,0.000042,0.000058,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.015639,0.005526,0.390493,0.084167,0.163280,0.000018,0.000001,0.000001,0.227514,0.191933,0.094416,0.102047,0.005140,0.293495,0.256806,0.015328,0.105620,0.105109,0.590771,0.416593,0.002203,0.002185,0.000091,0.000558,0.002982,0.000046,0.000512,0.006241,0.000856,0.012578,0.021417,0.001329,0.000606,0.000642,0.001170,0.040549,0.016357,0.059292,0.000822,0.029803,0.001402,0.037373,0.020064,0.000411,0.000308,0.001522,0.010090,0.000038,0.000030,0.000004,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.014820,0.004252,0.370300,0.094608,0.189846,0.000019,0.000001,0.000000,0.193758,0.162915,0.095000,0.102326,0.006233,0.318632,0.285039,0.010899,0.102733,0.101068,0.562676,0.399143,0.002634,0.002843,0.000130,0.000735,0.002106,0.000031,0.000338,0.004337,0.001067,0.014620,0.017755,0.001458,0.001544,0.000840,0.001312,0.036154,0.016298,0.044567,0.000240,0.017163,0.000792,0.018354,0.014659,0.001097,0.000684,0.004488,0.006806,0.000035,0.000026,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.015989,0.004613,0.306191,0.105849,0.231374,0.000023,0.000001,0.000001,0.207774,0.139466,0.085564,0.088204,0.004489,0.349769,0.298629,0.012647,0.109664,0.113020,0.564728,0.436877,0.002428,0.003088,0.000143,0.000740,0.002323,0.000034,0.000376,0.004820,0.001090,0.017573,0.021432,0.001326,0.002173,0.000897,0.001415,0.038921,0.018226,0.040063,0.000156,0.022545,0.000820,0.019459,0.014827,0.001132,0.000710,0.004841,0.008508,0.000033,0.000025,0.000004,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.015203,0.004422,0.272057,0.115704,0.253140,0.000027,0.000001,0.000001,0.214027,0.135659,0.070379,0.072271,0.006503,0.286172,0.256247,0.018148,0.133288,0.140677,0.550510,0.430276,0.002299,0.003500,0.000221,0.000485,0.001717,0.000041,0.000301,0.005107,0.001020,0.028588,0.032929,0.001937,0.001445,0.001027,0.001750,0.042873,0.013298,0.038925,0.000197,0.012989,0.000462,0.010104,0.014827,0.003825,0.002217,0.011928,0.013858,0.000042,0.000030,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.024336,0.005827,0.177102,0.102132,0.238292,0.000032,0.000001,0.000001,0.220153,0.125476,0.059601,0.059225,0.004526,0.363850,0.322448,0.012914,0.152989,0.157535,0.550415,0.427272,0.002313,0.003690,0.000270,0.000467,0.002002,0.000049,0.000391,0.006307,0.000827,0.023876,0.026411,0.001840,0.001859,0.001167,0.002341,0.063598,0.012615,0.034868,0.000144,0.012289,0.000491,0.007206,0.011124,0.005312,0.002307,0.016756,0.012170,0.000035,0.000021,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.028066,0.005985,0.158008,0.096299,0.257403,0.000034,0.000001,0.000001,0.220431,0.125206,0.057643,0.057327,0.004034,0.378429,0.333862,0.013533,0.158063,0.160126,0.550594,0.423363,0.002453,0.003639,0.000297,0.000293,0.001714,0.000072,0.000282,0.007445,0.000748,0.031488,0.035352,0.001930,0.002092,0.001206,0.002426,0.054360,0.009458,0.038647,0.000115,0.012502,0.000392,0.007831,0.013524,0.005998,0.002519,0.019899,0.014022,0.000058,0.000034,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.018979,0.003867,0.215743,0.130111,0.295121,0.000033,0.000002,0.000001,0.205427,0.103506,0.057943,0.055903,0.002535,0.491821,0.442876,0.008173,0.158833,0.162887,0.518201,0.407476,0.002711,0.004804,0.000326,0.000305,0.002093,0.000114,0.000357,0.004715,0.001090,0.026072,0.027973,0.002876,0.000977,0.001512,0.002412,0.046971,0.010821,0.056254,0.000304,0.010857,0.000380,0.006487,0.015148,0.006297,0.002901,0.018166,0.014266,0.000044,0.000027,0.000006,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.028728,0.005701,0.165151,0.100159,0.284814,0.000033,0.000001,0.000001,0.217887,0.121097,0.067710,0.070254,0.002070,0.518821,0.463546,0.008087,0.136251,0.139461,0.538456,0.446435,0.002460,0.003907,0.000227,0.000512,0.003080,0.000110,0.000562,0.004703,0.000738,0.020741,0.020669,0.002172,0.001194,0.001219,0.002300,0.048568,0.007287,0.072223,0.000280,0.018115,0.000621,0.009512,0.013970,0.001857,0.000670,0.011943,0.006079,0.000038,0.000019,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.039904,0.007614,0.130516,0.114856,0.250115,0.000035,0.000001,0.000001,0.328854,0.161825,0.149410,0.150967,0.003547,0.376726,0.357166,0.015148,0.063880,0.070577,0.591626,0.454947,0.001490,0.002939,0.000227,0.000245,0.005178,0.000249,0.000775,0.006975,0.000273,0.032440,0.040312,0.003395,0.002199,0.001404,0.003316,0.046305,0.003868,0.108925,0.000127,0.017544,0.000917,0.008024,0.016422,0.001214,0.000365,0.011873,0.009371,0.000085,0.000037,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.043057,0.011951,0.092587,0.135128,0.255008,0.000019,0.000001,0.000001,0.615206,0.515377,0.503543,0.563249,0.008658,0.250426,0.256099,0.020985,0.009521,0.012102,0.574015,0.631855,0.000408,0.000379,0.000059,0.001127,0.010770,0.000219,0.001889,0.003126,0.000369,0.005555,0.005063,0.004768,0.001788,0.000663,0.002039,0.021907,0.001992,0.485208,0.000625,0.034936,0.002085,0.022980,0.025983,0.000086,0.000022,0.002450,0.001058,0.000047,0.000027,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.071429,0.019963,0.067577,0.088789,0.202585,0.000016,0.000001,0.000001,0.598577,0.429162,0.419995,0.458475,0.015849,0.159454,0.189939,0.033102,0.013895,0.019826,0.584916,0.654922,0.000412,0.000593,0.000059,0.000772,0.011051,0.000341,0.001664,0.003970,0.000357,0.004174,0.004134,0.007615,0.001971,0.000779,0.002124,0.017470,0.001539,0.543237,0.000529,0.026208,0.001827,0.016873,0.024209,0.000087,0.000024,0.002233,0.001159,0.000066,0.000038,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000001,0.057107,0.019111,0.084223,0.086703,0.154874,0.000016,0.000001,0.000000,0.453047,0.187379,0.221265,0.206411,0.002506,0.465772,0.412890,0.010569,0.041997,0.048700,0.600627,0.470914,0.000896,0.002283,0.000098,0.000650,0.007620,0.000312,0.001061,0.002323,0.000491,0.003710,0.003251,0.005851,0.001645,0.000910,0.001887,0.014886,0.002369,0.473585,0.000483,0.023100,0.001974,0.011729,0.013795,0.000076,0.000023,0.002472,0.000893,0.000027,0.000017,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000002,0.052507,0.023902,0.143023,0.082239,0.118971,0.000016,0.000001,0.000000,0.144151,0.084101,0.074544,0.070056,0.001561,0.540511,0.469260,0.008590,0.126756,0.135098,0.518806,0.402904,0.003732,0.005491,0.000112,0.000666,0.006738,0.000231,0.001222,0.001087,0.001828,0.003825,0.002987,0.006654,0.000714,0.000910,0.001185,0.012795,0.008421,0.338547,0.001281,0.025995,0.001213,0.014221,0.018762,0.000183,0.000111,0.002241,0.001545,0.000015,0.000015,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.026745,0.010247,0.206687,0.118537,0.190590,0.000018,0.000002,0.000001,0.139425,0.077574,0.056803,0.053904,0.001624,0.511372,0.451544,0.009812,0.160918,0.167872,0.566245,0.404766,0.003748,0.005683,0.000088,0.000754,0.006855,0.000232,0.001108,0.001010,0.001498,0.011048,0.009182,0.003436,0.000651,0.000887,0.001159,0.014119,0.009401,0.274303,0.001196,0.052712,0.001764,0.036119,0.031700,0.000095,0.000057,0.002496,0.001911,0.000020,0.000020,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000001,0.011310,0.003468,0.249960,0.201499,0.353489,0.000020,0.000002,0.000001,0.243393,0.114547,0.142147,0.144452,0.005199,0.318425,0.296103,0.017315,0.068596,0.074343,0.613676,0.337200,0.002165,0.004850,0.000106,0.000976,0.005773,0.000184,0.000713,0.001376,0.001102,0.012496,0.009647,0.003131,0.001074,0.001340,0.001875,0.016729,0.006573,0.236622,0.000595,0.038564,0.001368,0.026219,0.029892,0.000153,0.000065,0.004209,0.001371,0.000028,0.000021,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000001,0.014977,0.005060,0.181916,0.162321,0.321094,0.000039,0.000002,0.000001,0.580399,0.490570,0.476199,0.530351,0.012398,0.208961,0.212211,0.025068,0.011721,0.014597,0.597350,0.487429,0.000498,0.000544,0.000170,0.003027,0.011171,0.000149,0.001018,0.002279,0.001859,0.019599,0.011101,0.003756,0.001024,0.004597,0.006654,0.025341,0.005597,0.097501,0.000392,0.031486,0.001667,0.012985,0.033102,0.000544,0.000167,0.012193,0.000842,0.000064,0.000044,0.000004,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.058507,0.028716,0.066343,0.040185,0.135181,0.000059,0.000002,0.000002,0.697301,0.582844,0.507614,0.559667,0.061957,0.071722,0.060416,0.072940,0.010516,0.014718,0.626999,0.539934,0.000339,0.000440,0.000282,0.000840,0.011643,0.000602,0.000989,0.044310,0.000230,0.005521,0.005627,0.010246,0.001468,0.007632,0.042354,0.194900,0.002855,0.120131,0.000356,0.020007,0.001507,0.011871,0.056553,0.002018,0.000227,0.010165,0.001236,0.000517,0.000177,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
other,20,0.000003,0.032567,0.010075,0.047265,0.034890,0.287299,0.000126,0.000003,0.000002,0.655810,0.571256,0.454982,0.476354,0.056068,0.113264,0.087806,0.047533,0.020149,0.023902,0.665977,0.579293,0.000397,0.000615,0.000859,0.000739,0.017722,0.001248,0.001199,0.018851,0.000829,0.006050,0.007997,0.027873,0.002725,0.153225,0.142408,0.100094,0.014384,0.047951,0.000083,0.016923,0.001980,0.003120,0.032534,0.003117,0.000733,0.007564,0.006222,0.001991,0.000378,0.000009,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
